band_1,band_2,band_3,band_4,x,y,z
1041.0,986.0,473.0,185.0,673203.924,9371186.997,-2.667191
1094.0,1079.0,583.0,181.0,673189.641,9371174.884,-2.837191
1004.0,987.0,479.0,184.0,673391.975,9371432.56,-1.993054
904.0,902.0,472.0,185.0,673140.519,9371187.362,-1.0636
955.0,798.0,328.0,177.0,673226.648,9371143.863,-5.577473
881.0,769.0,393.0,185.0,673104.339,9371228.41,-2.129245
1232.0,1186.0,475.0,183.0,673144.768,9371262.255,-2.649245
992.0,840.0,355.0,181.0,673145.9,9371076.805,-3.667473
869.0,665.0,322.0,183.0,673088.076,9371151.635,-7.5436
1263.0,1388.0,1053.0,260.0,673431.871,9371326.377,-1.007422
1222.0,1340.0,1038.0,261.0,673431.4,9371319.905,-1.147422
901.0,715.0,313.0,190.0,673047.602,9371180.821,-7.009245
1269.0,1404.0,1065.0,273.0,673338.739,9371299.217,-0.703955
976.0,1043.0,797.0,258.0,673418.755,9371295.484,-1.274126
1179.0,1270.0,952.0,242.0,673352.735,9371371.515,-0.713054
1041.0,876.0,347.0,187.0,673332.023,9371151.436,-4.327357
1312.0,1507.0,1154.0,292.0,673322.082,9371352.18,-1.013054
1206.0,1343.0,1030.0,257.0,673449.635,9371317.812,-1.064126
904.0,902.0,472.0,185.0,673144.39,9371189.875,-1.0336
1208.0,1297.0,865.0,203.0,673251.78,9371229.073,-0.777357
1338.0,1469.0,1151.0,284.0,673445.368,9371330.066,-0.664126
1208.0,1297.0,865.0,203.0,673258.689,9371223.934,-0.867357
1383.0,1540.0,1265.0,352.0,673461.969,9371333.896,-0.647422
1369.0,1551.0,1262.0,359.0,673464.899,9371343.047,-0.667422
1245.0,1421.0,1117.0,314.0,673374.956,9371330.087,-0.893955
872.0,689.0,309.0,189.0,673093.733,9371092.596,-4.757191
1154.0,1141.0,578.0,173.0,673370.582,9371450.079,-1.766161
1210.0,1307.0,936.0,235.0,673290.331,9371384.386,-0.726161
1334.0,1457.0,1056.0,236.0,673308.976,9371350.152,-0.703054
976.0,1043.0,797.0,258.0,673413.198,9371294.849,-1.184126
1234.0,1229.0,646.0,196.0,673131.313,9371314.52,-1.523953
1135.0,1070.0,487.0,183.0,673175.2,9371243.607,-2.0236
1234.0,1229.0,646.0,196.0,673131.507,9371311.74,-1.643953
1025.0,1068.0,784.0,231.0,673337.049,9371426.335,-0.856161
1022.0,1060.0,722.0,214.0,673387.015,9371400.308,-0.733054
991.0,936.0,561.0,189.0,673151.334,9371172.914,-1.193953
998.0,1019.0,700.0,219.0,673382.835,9371396.879,-0.813054
1256.0,1401.0,1022.0,225.0,673304.743,9371271.894,-0.733955
968.0,764.0,327.0,198.0,673072.998,9371202.164,-6.049245
928.0,808.0,368.0,188.0,673138.801,9371072.934,-3.460746
869.0,783.0,410.0,200.0,673195.154,9371096.006,-1.900746
1052.0,1143.0,863.0,263.0,673405.631,9371278.607,-0.680809
962.0,923.0,541.0,215.0,673117.032,9371063.868,-1.370746
1223.0,1206.0,602.0,196.0,673132.124,9371306.593,-1.663953
1108.0,1077.0,597.0,186.0,673389.576,9371434.591,-1.946161
987.0,936.0,456.0,196.0,673134.193,9371067.284,-2.504119
1197.0,1161.0,493.0,177.0,673159.696,9371232.052,-2.1436
1225.0,1306.0,834.0,203.0,673439.221,9371380.439,-0.900699
1060.0,991.0,416.0,177.0,673247.348,9371348.252,-2.806161
1222.0,1340.0,1038.0,261.0,673431.98,9371319.2,-1.207422
1286.0,1260.0,551.0,171.0,673294.767,9371195.921,-2.087473
1175.0,1271.0,833.0,201.0,673243.07,9371282.517,-0.896773
1322.0,1491.0,1155.0,304.0,673330.997,9371353.559,-0.923054
992.0,840.0,355.0,181.0,673142.641,9371074.544,-3.570746
1263.0,1388.0,1053.0,260.0,673433.411,9371322.333,-1.067422
1025.0,1068.0,784.0,231.0,673331.279,9371421.701,-1.236161
976.0,1043.0,797.0,258.0,673411.302,9371299.568,-0.710809
1047.0,1057.0,563.0,189.0,673146.34,9371208.638,-1.233953
894.0,666.0,339.0,191.0,673090.889,9371153.973,-7.4536
863.0,752.0,432.0,179.0,673155.838,9371140.11,-2.480534
1232.0,1186.0,475.0,183.0,673142.132,9371260.151,-2.629245
1137.0,996.0,400.0,183.0,673328.16,9371172.249,-2.897357
1384.0,1541.0,1298.0,381.0,673476.382,9371339.951,-0.757422
1246.0,1388.0,1032.0,253.0,673420.867,9371303.186,-0.700809
894.0,666.0,339.0,191.0,673096.922,9371158.2,-7.0036
886.0,758.0,332.0,186.0,673033.096,9371107.106,-4.070406
1277.0,1374.0,955.0,219.0,673284.997,9371255.442,-0.803955
1059.0,1131.0,762.0,202.0,673211.684,9371258.889,-0.717357
1034.0,1006.0,602.0,178.0,673172.534,9371160.275,-1.587191
930.0,958.0,690.0,218.0,673376.022,9371391.142,-0.753054
898.0,695.0,326.0,200.0,673101.738,9371161.675,-6.6436
977.0,907.0,417.0,171.0,673197.745,9371306.784,-3.029245
1120.0,1229.0,961.0,283.0,673409.16,9371300.273,-0.650809
1364.0,1494.0,1134.0,284.0,673308.137,9371401.537,-0.946161
1263.0,1388.0,1053.0,260.0,673430.381,9371329.799,-1.094126
1070.0,1184.0,913.0,269.0,673415.548,9371305.019,-0.710809
1133.0,1242.0,931.0,243.0,673424.247,9371292.082,-0.710809
1206.0,1343.0,1030.0,257.0,673441.838,9371312.275,-1.034126
1032.0,948.0,477.0,179.0,673118.108,9371239.824,-1.309245
915.0,812.0,425.0,209.0,673074.518,9371075.238,-1.227191
1338.0,1469.0,1151.0,284.0,673444.955,9371330.126,-0.644126
1426.0,1604.0,1309.0,373.0,673474.254,9371367.22,-0.700699
1122.0,1189.0,793.0,214.0,673342.851,9371434.062,-0.786161
1322.0,1491.0,1155.0,304.0,673334.854,9371356.604,-0.693054
1226.0,1159.0,491.0,182.0,673137.987,9371267.132,-2.403953
906.0,856.0,408.0,187.0,673259.895,9371170.046,-1.517473
1305.0,1443.0,1073.0,247.0,673384.545,9371262.754,-0.740809
1285.0,1350.0,863.0,192.0,673444.63,9371383.911,-0.810699
996.0,804.0,326.0,187.0,673239.005,9371153.967,-5.137473
1389.0,1554.0,1207.0,306.0,673475.459,9371372.729,-0.650699
1044.0,863.0,342.0,190.0,673319.816,9371146.854,-4.307357
1223.0,1158.0,500.0,176.0,673166.884,9371237.46,-2.1036
1334.0,1457.0,1056.0,236.0,673309.568,9371350.132,-0.693054
870.0,775.0,471.0,199.0,673211.793,9371102.761,-1.300746
1358.0,1498.0,1067.0,253.0,673309.619,9371349.871,-1.033054
1029.0,898.0,356.0,177.0,673329.166,9371150.224,-4.377357
1227.0,1191.0,536.0,190.0,673135.805,9371281.472,-2.213953
1123.0,1109.0,540.0,174.0,673185.52,9371247.782,-1.446773
977.0,907.0,417.0,171.0,673199.026,9371307.781,-3.139245
1355.0,1532.0,1132.0,269.0,673302.126,9371322.287,-1.056773
759.0,538.0,310.0,203.0,673082.268,9371048.959,-10.074119
1193.0,1149.0,507.0,185.0,673137.444,9371270.875,-2.463953
976.0,1043.0,797.0,258.0,673414.109,9371292.16,-1.184126
884.0,707.0,311.0,180.0,673172.929,9371100.671,-5.097473
1002.0,1032.0,622.0,186.0,673150.461,9371194.201,-1.0836
1093.0,1123.0,670.0,181.0,673201.917,9371266.174,-0.947357
1172.0,1272.0,884.0,210.0,673232.907,9371243.044,-0.817357
1133.0,1242.0,931.0,243.0,673423.93,9371299.36,-1.104126
1151.0,1071.0,447.0,176.0,673162.269,9371276.969,-2.709245
934.0,763.0,344.0,190.0,673083.746,9371211.004,-5.289245
1050.0,1089.0,806.0,223.0,673365.618,9371382.347,-0.733054
962.0,923.0,541.0,215.0,673115.438,9371063.214,-1.340746
952.0,745.0,318.0,190.0,673258.233,9371121.999,-5.460746
860.0,653.0,309.0,191.0,673076.422,9371143.912,-7.7336
880.0,753.0,347.0,187.0,673229.043,9371110.274,-3.070746
1034.0,1006.0,602.0,178.0,673174.596,9371161.93,-1.877191
1426.0,1604.0,1309.0,373.0,673471.457,9371366.182,-0.870699
1240.0,1159.0,459.0,181.0,673140.085,9371252.755,-2.463953
1173.0,1267.0,906.0,229.0,673418.789,9371365.093,-1.320699
950.0,939.0,517.0,189.0,673144.828,9371190.107,-1.1836
1230.0,1310.0,827.0,201.0,673254.874,9371291.826,-0.876773
1206.0,1343.0,1030.0,257.0,673440.913,9371311.538,-1.044126
843.0,724.0,355.0,188.0,673186.888,9371112.136,-2.427473
1197.0,1161.0,493.0,177.0,673157.914,9371230.383,-2.0736
1191.0,1215.0,754.0,196.0,673396.326,9371408.324,-0.783054
1331.0,1480.0,1124.0,281.0,673306.796,9371398.238,-0.906161
1047.0,1002.0,451.0,182.0,673258.256,9371357.49,-2.356161
992.0,840.0,355.0,181.0,673148.108,9371078.827,-3.937473
872.0,689.0,309.0,189.0,673099.243,9371097.351,-4.117191
1254.0,1389.0,1072.0,294.0,673388.289,9371342.455,-1.013955
1225.0,1214.0,562.0,190.0,673134.184,9371292.178,-1.973953
1322.0,1491.0,1155.0,304.0,673338.657,9371359.734,-0.743054
1220.0,1246.0,785.0,202.0,673357.678,9371443.614,-1.116161
1280.0,1291.0,649.0,177.0,673287.99,9371202.1,-1.967357
1151.0,1250.0,957.0,253.0,673393.112,9371269.111,-0.690809
1243.0,1162.0,471.0,178.0,673141.052,9371245.887,-2.403953
881.0,769.0,393.0,185.0,673105.638,9371229.428,-1.779245
843.0,724.0,355.0,188.0,673188.159,9371113.19,-2.297473
968.0,764.0,327.0,198.0,673072.416,9371201.7,-6.069245
1125.0,1130.0,609.0,182.0,673154.529,9371216.037,-1.4736
1226.0,1159.0,491.0,182.0,673138.221,9371265.534,-2.403953
896.0,721.0,326.0,189.0,673169.448,9371097.691,-4.957473
844.0,747.0,390.0,202.0,673170.494,9371085.852,-1.290746
1263.0,1388.0,1053.0,260.0,673432.558,9371325.178,-1.027422
1182.0,1212.0,679.0,191.0,673270.561,9371367.807,-1.206161
1129.0,1004.0,396.0,175.0,673318.405,9371179.567,-3.147357
950.0,939.0,517.0,189.0,673149.388,9371192.968,-1.1136
1156.0,1208.0,841.0,225.0,673259.962,9371234.952,-0.823955
1273.0,1273.0,577.0,179.0,673305.483,9371203.937,-1.997473
890.0,758.0,343.0,182.0,673234.155,9371112.352,-4.100746
1232.0,1186.0,475.0,183.0,673147.074,9371264.284,-2.679245
725.0,520.0,296.0,200.0,673093.042,9371021.267,-9.914119
1254.0,1354.0,974.0,240.0,673369.028,9371251.323,-0.770809
1403.0,1563.0,1301.0,386.0,673470.044,9371346.514,-0.730699
1266.0,1441.0,1127.0,318.0,673384.348,9371338.964,-1.003955
1206.0,1343.0,1030.0,257.0,673447.416,9371316.428,-1.064126
1086.0,1156.0,862.0,241.0,673326.015,9371417.308,-1.276161
1000.0,963.0,497.0,184.0,673119.243,9371240.813,-1.899245
1170.0,1082.0,444.0,177.0,673182.261,9371293.711,-2.649245
1223.0,1380.0,1034.0,275.0,673344.787,9371364.89,-0.683054
927.0,802.0,378.0,190.0,673152.306,9371078.544,-3.200746
1223.0,1206.0,602.0,196.0,673132.04,9371307.205,-1.563953
886.0,758.0,332.0,186.0,673034.039,9371108.272,-4.200406
1148.0,1120.0,522.0,183.0,673157.336,9371228.362,-2.0536
860.0,653.0,309.0,191.0,673073.049,9371145.283,-7.9936
860.0,716.0,340.0,180.0,673169.762,9371085.524,-2.270746
1292.0,1442.0,1138.0,308.0,673367.544,9371324.144,-0.913955
968.0,764.0,327.0,198.0,673077.293,9371205.726,-5.869245
867.0,648.0,299.0,185.0,673069.341,9371143.337,-7.9836
1226.0,1159.0,491.0,182.0,673137.747,9371268.635,-2.413953
1212.0,1169.0,484.0,182.0,673162.064,9371295.882,-2.393953
894.0,666.0,339.0,191.0,673092.878,9371155.587,-7.3036
857.0,746.0,381.0,189.0,673190.969,9371115.335,-2.397473
1266.0,1441.0,1127.0,318.0,673382.25,9371335.659,-1.003955
1277.0,1401.0,1014.0,241.0,673424.482,9371369.105,-1.210699
770.0,639.0,370.0,218.0,673113.62,9371047.837,-1.614119
1374.0,1527.0,1168.0,269.0,673310.282,9371326.63,-0.986773
889.0,683.0,321.0,188.0,673032.549,9371168.154,-7.012304
968.0,764.0,327.0,198.0,673076.671,9371205.241,-5.869245
1194.0,1314.0,996.0,251.0,673430.041,9371303.787,-1.144126
1064.0,1000.0,493.0,169.0,673400.208,9371425.63,-2.203054
995.0,1052.0,747.0,224.0,673371.939,9371387.608,-0.733054
1096.0,1088.0,575.0,177.0,673403.453,9371413.911,-1.713054
1388.0,1544.0,1228.0,315.0,673459.407,9371335.525,-0.817422
1060.0,991.0,416.0,177.0,673242.9,9371344.63,-3.086161
1108.0,1077.0,597.0,186.0,673388.912,9371435.12,-1.946161
1378.0,1510.0,1158.0,281.0,673310.413,9371331.654,-0.959925
854.0,645.0,314.0,193.0,673055.248,9371132.145,-7.5036
1248.0,1161.0,478.0,178.0,673136.987,9371255.838,-2.589245
981.0,860.0,375.0,189.0,673023.442,9371094.587,-3.632304
1196.0,1339.0,1018.0,256.0,673409.831,9371358.593,-1.133955
1179.0,1270.0,952.0,242.0,673356.667,9371374.877,-0.743054
1321.0,1292.0,662.0,186.0,673323.72,9371217.389,-1.537473
1358.0,1498.0,1067.0,253.0,673308.128,9371349.683,-0.273054
872.0,718.0,340.0,187.0,673147.348,9371138.725,-2.887191
1383.0,1540.0,1265.0,352.0,673461.212,9371334.056,-0.787422
1194.0,1314.0,996.0,251.0,673430.613,9371304.224,-1.194126
1248.0,1161.0,478.0,178.0,673139.1,9371259.898,-2.503953
1222.0,1340.0,1038.0,261.0,673433.165,9371318.869,-1.327422
1286.0,1260.0,551.0,171.0,673298.637,9371194.204,-2.197357
1322.0,1491.0,1155.0,304.0,673330.27,9371353.158,-0.863054
759.0,538.0,310.0,203.0,673084.257,9371049.793,-10.254119
1380.0,1527.0,1125.0,250.0,673461.822,9371374.28,-0.670699
1364.0,1494.0,1134.0,284.0,673308.384,9371402.426,-1.046161
1277.0,1374.0,955.0,219.0,673282.674,9371253.569,-0.743955
992.0,840.0,355.0,181.0,673146.457,9371077.259,-3.737473
756.0,556.0,340.0,202.0,673094.09,9371054.049,-5.774119
1004.0,987.0,479.0,184.0,673392.652,9371432.051,-2.023054
1270.0,1375.0,929.0,213.0,673277.198,9371249.175,-0.853955
960.0,833.0,365.0,182.0,673251.716,9371164.154,-3.797473
1060.0,991.0,416.0,177.0,673241.092,9371343.241,-2.996161
899.0,769.0,382.0,194.0,673130.342,9371180.601,-2.4836
1116.0,1109.0,606.0,172.0,673195.227,9371254.251,-0.956773
1255.0,1373.0,1011.0,239.0,673372.484,9371254.011,-0.710809
758.0,516.0,303.0,200.0,673103.348,9371037.461,-8.064119
1080.0,1053.0,502.0,186.0,673124.868,9371245.755,-2.179245
1151.0,1109.0,485.0,182.0,673141.967,9371239.199,-2.433953
1305.0,1443.0,1073.0,247.0,673385.187,9371263.249,-0.720809
1201.0,1341.0,976.0,238.0,673367.067,9371249.802,-0.750809
744.0,546.0,315.0,207.0,673070.559,9371044.104,-11.314119
1374.0,1527.0,1168.0,269.0,673311.652,9371327.838,-0.906773
1355.0,1532.0,1132.0,269.0,673309.253,9371325.825,-0.986773
976.0,1043.0,797.0,258.0,673411.413,9371299.53,-0.700809
1278.0,1440.0,1112.0,264.0,673448.821,9371323.386,-0.954126
879.0,712.0,321.0,188.0,673132.988,9371126.645,-5.927191
1223.0,1158.0,500.0,176.0,673162.672,9371233.788,-2.1336
1263.0,1388.0,1053.0,260.0,673431.336,9371320.08,-1.177422
1239.0,1204.0,540.0,188.0,673150.248,9371304.578,-2.073953
1047.0,1002.0,451.0,182.0,673256.239,9371355.856,-2.406161
886.0,670.0,324.0,182.0,673042.498,9371176.495,-7.122304
1344.0,1517.0,1181.0,279.0,673452.996,9371325.186,-0.914126
1196.0,1339.0,1018.0,256.0,673408.419,9371357.521,-1.163955
1278.0,1440.0,1112.0,264.0,673444.999,9371324.083,-0.994126
1223.0,1206.0,602.0,196.0,673131.962,9371307.711,-1.633953
1156.0,1208.0,841.0,225.0,673254.958,9371230.79,-0.903955
973.0,929.0,576.0,209.0,673024.605,9371063.612,-1.622304
1374.0,1527.0,1168.0,269.0,673310.741,9371327.043,-0.876773
962.0,923.0,541.0,215.0,673113.77,9371062.568,-1.420746
1096.0,1088.0,575.0,177.0,673406.75,9371417.414,-1.983054
1080.0,1053.0,502.0,186.0,673129.017,9371249.162,-2.449245
1286.0,1260.0,551.0,171.0,673294.144,9371195.49,-2.117473
759.0,538.0,310.0,203.0,673080.952,9371048.44,-10.644119
1011.0,1016.0,539.0,177.0,673281.108,9371185.216,-1.397473
1229.0,1371.0,1045.0,264.0,673395.622,9371271.023,-0.690809
1203.0,1196.0,676.0,177.0,673368.959,9371450.11,-1.666161
1080.0,1053.0,502.0,186.0,673127.903,9371248.249,-2.409245
1070.0,1184.0,913.0,269.0,673411.017,9371300.18,-0.710809
1256.0,1401.0,1022.0,225.0,673304.08,9371271.286,-0.713955
1403.0,1563.0,1301.0,386.0,673475.467,9371340.974,-0.627422
869.0,829.0,478.0,197.0,673109.28,9371060.627,-1.520746
1022.0,1103.0,802.0,235.0,673355.904,9371241.482,-0.760809
774.0,669.0,369.0,201.0,673106.908,9371059.556,-1.720746
1256.0,1401.0,1022.0,225.0,673307.569,9371274.32,-0.723955
992.0,840.0,355.0,181.0,673144.713,9371075.938,-2.977473
850.0,688.0,338.0,182.0,673271.526,9371127.37,-2.440746
981.0,860.0,375.0,189.0,673029.634,9371097.759,-4.150406000000001
1094.0,1079.0,583.0,181.0,673188.33,9371173.788,-2.797191
884.0,707.0,311.0,180.0,673174.068,9371101.524,-5.197473
1118.0,1128.0,575.0,183.0,673263.778,9371362.141,-1.776161
1221.0,1211.0,594.0,192.0,673141.924,9371310.836,-1.803953
1403.0,1563.0,1301.0,386.0,673475.045,9371341.643,-0.797422
1151.0,1071.0,447.0,176.0,673163.979,9371278.408,-2.669245
1084.0,1113.0,787.0,222.0,673338.572,9371431.029,-0.806161
1206.0,1343.0,1030.0,257.0,673446.04,9371319.707,-1.014126
979.0,817.0,337.0,182.0,673243.746,9371157.713,-4.497473000000001
1038.0,856.0,346.0,184.0,673247.08,9371160.504,-4.387473
910.0,898.0,533.0,208.0,673051.51,9371070.512,-1.480406
1358.0,1498.0,1067.0,253.0,673308.63,9371349.867,-0.683054
906.0,764.0,360.0,190.0,673030.222,9371096.503,-3.980406
1041.0,876.0,347.0,187.0,673331.323,9371151.147,-4.317357000000001
1358.0,1498.0,1067.0,253.0,673307.769,9371349.259,-0.273054
1162.0,1276.0,982.0,274.0,673408.764,9371298.759,-1.090809
847.0,744.0,422.0,204.0,673063.894,9371065.924,-2.767191
1053.0,960.0,394.0,190.0,673232.595,9371335.919,-3.256161
976.0,1043.0,797.0,258.0,673411.386,9371299.55,-0.680809
1358.0,1498.0,1067.0,253.0,673308.048,9371349.54,-0.273054
1280.0,1291.0,649.0,177.0,673280.117,9371208.016,-1.607357
1105.0,1153.0,802.0,227.0,673346.099,9371234.348,-0.700809
1137.0,1189.0,767.0,195.0,673212.698,9371267.437,-0.906773
1246.0,1388.0,1032.0,253.0,673420.363,9371302.448,-0.720809
1101.0,1077.0,591.0,186.0,673213.337,9371195.127,-1.737191
1374.0,1527.0,1168.0,269.0,673312.847,9371329.124,-1.006773
994.0,882.0,495.0,187.0,673129.492,9371062.826,-2.094119
1389.0,1554.0,1207.0,306.0,673475.024,9371370.841,-0.730699
744.0,546.0,315.0,207.0,673074.643,9371045.85,-11.294119
1213.0,1342.0,942.0,218.0,673279.867,9371251.257,-0.803955
1094.0,1079.0,583.0,181.0,673184.489,9371170.542,-1.947191
1098.0,1049.0,527.0,176.0,673380.495,9371442.114,-1.646161
869.0,783.0,410.0,200.0,673199.847,9371097.914,-1.570746
1189.0,1275.0,810.0,189.0,673229.151,9371278.251,-1.636773
1175.0,1245.0,843.0,208.0,673245.549,9371222.035,-0.833955
921.0,744.0,325.0,178.0,673251.425,9371119.269,-5.660746
1022.0,1103.0,802.0,235.0,673356.599,9371242.029,-0.710809
1208.0,1297.0,865.0,203.0,673256.784,9371225.337,-0.877357
1044.0,863.0,342.0,190.0,673312.77,9371144.039,-4.687357
1269.0,1404.0,1065.0,273.0,673332.095,9371293.882,-0.703955
1312.0,1507.0,1154.0,292.0,673325.387,9371351.607,-0.883054
1248.0,1161.0,478.0,178.0,673139.302,9371258.215,-2.533953
1124.0,1162.0,721.0,194.0,673223.897,9371203.938,-1.123955
1122.0,1123.0,637.0,191.0,673208.35,9371190.852,-2.277191
1280.0,1291.0,649.0,177.0,673280.742,9371207.539,-1.707357
850.0,654.0,323.0,195.0,673108.596,9371105.279,-5.507191
1151.0,1109.0,485.0,182.0,673142.842,9371233.216,-2.153953
1248.0,1309.0,773.0,190.0,673276.683,9371372.952,-1.016161
1294.0,1428.0,1052.0,254.0,673325.299,9371288.457,-0.703955
1135.0,1070.0,487.0,183.0,673179.778,9371246.799,-1.7436
1059.0,956.0,385.0,187.0,673224.753,9371329.399,-3.529245
994.0,882.0,495.0,187.0,673125.397,9371067.297,-2.240746
1039.0,965.0,415.0,171.0,673200.24,9371308.838,-3.309245
852.0,694.0,333.0,184.0,673158.112,9371123.561,-5.310534
1426.0,1604.0,1309.0,373.0,673473.208,9371365.392,-0.750699
1151.0,1239.0,863.0,217.0,673225.008,9371249.022,-0.717357
1151.0,1239.0,863.0,217.0,673227.487,9371247.298,-0.807357
1188.0,1230.0,727.0,187.0,673362.222,9371446.52,-1.256161
876.0,683.0,325.0,193.0,673046.791,9371123.7,-6.9136
1022.0,1060.0,722.0,214.0,673387.778,9371400.964,-0.773054
898.0,695.0,326.0,200.0,673101.141,9371161.232,-6.8236
1096.0,1088.0,575.0,177.0,673406.96,9371418.929,-2.373054
1248.0,1161.0,478.0,178.0,673137.628,9371256.388,-2.549245
1135.0,1070.0,487.0,183.0,673171.313,9371240.52,-2.0236
1047.0,1002.0,451.0,182.0,673256.907,9371356.384,-2.526161
869.0,678.0,323.0,181.0,673039.542,9371173.942,-7.172304
869.0,783.0,410.0,200.0,673196.804,9371096.691,-1.830746
860.0,642.0,321.0,185.0,673061.555,9371137.607,-7.8236
869.0,783.0,410.0,200.0,673195.989,9371096.344,-1.850746
883.0,679.0,314.0,184.0,673126.009,9371120.688,-6.527191
1329.0,1475.0,1066.0,240.0,673297.011,9371319.362,-1.156773
874.0,719.0,330.0,179.0,673036.181,9371111.236,-4.480406000000001
1174.0,1088.0,441.0,177.0,673315.845,9371181.424,-3.077357
1220.0,1215.0,571.0,194.0,673148.82,9371305.62,-2.073953
1285.0,1350.0,863.0,192.0,673449.859,9371384.394,-0.860699
1145.0,1123.0,595.0,185.0,673399.586,9371426.18,-2.143054
740.0,507.0,309.0,189.0,673080.147,9371028.1,-7.974119
977.0,907.0,417.0,171.0,673198.391,9371307.285,-2.799245
1278.0,1440.0,1112.0,264.0,673446.574,9371324.258,-1.084126
1234.0,1229.0,646.0,196.0,673131.628,9371316.468,-1.563953
755.0,528.0,305.0,196.0,673064.18,9371039.917,-10.894119
1345.0,1499.0,1120.0,271.0,673319.964,9371353.192,-0.953054
1263.0,1388.0,1053.0,260.0,673437.842,9371321.518,-0.677422
1303.0,1411.0,935.0,217.0,673270.309,9371300.458,-0.876773
1151.0,1250.0,957.0,253.0,673392.496,9371268.689,-0.710809
1224.0,1319.0,906.0,225.0,673241.353,9371236.781,-0.627357
934.0,763.0,344.0,190.0,673089.042,9371215.533,-4.979245
876.0,799.0,480.0,182.0,673269.866,9371177.105,-1.027473
869.0,678.0,323.0,181.0,673036.368,9371171.327,-7.002304
1246.0,1388.0,1032.0,253.0,673420.234,9371300.587,-0.710809
837.0,716.0,367.0,178.0,673156.348,9371136.2,-3.330534
1256.0,1401.0,1022.0,225.0,673308.933,9371275.409,-0.713955
934.0,728.0,338.0,201.0,673064.085,9371194.514,-6.269245
1201.0,1132.0,450.0,185.0,673177.469,9371284.339,-2.463953
1256.0,1401.0,1022.0,225.0,673303.395,9371270.738,-0.763955
1358.0,1498.0,1067.0,253.0,673308.283,9371348.955,-0.693054
1329.0,1475.0,1066.0,240.0,673294.52,9371317.305,-1.106773
998.0,1019.0,700.0,219.0,673381.12,9371395.505,-0.813054
977.0,907.0,417.0,171.0,673195.987,9371305.342,-2.879245
1100.0,1067.0,493.0,184.0,673190.133,9371274.88,-1.807357
744.0,546.0,315.0,207.0,673079.034,9371047.651,-10.574119
976.0,1033.0,764.0,237.0,673329.57,9371420.202,-1.366161
1426.0,1604.0,1309.0,373.0,673475.456,9371369.674,-0.870699
1263.0,1388.0,1053.0,260.0,673431.007,9371328.089,-1.054126
1344.0,1517.0,1181.0,279.0,673452.685,9371324.182,-0.954126
928.0,808.0,368.0,188.0,673134.238,9371071.015,-2.740746
1052.0,1143.0,863.0,263.0,673401.136,9371275.082,-0.770809
1223.0,1380.0,1034.0,275.0,673341.148,9371361.793,-0.683054
1163.0,1206.0,736.0,197.0,673274.167,9371212.436,-1.297357
908.0,702.0,320.0,189.0,673160.006,9371109.184,-6.190534
941.0,753.0,333.0,197.0,673081.198,9371208.821,-5.639245
884.0,707.0,311.0,180.0,673174.697,9371101.964,-5.017473
1052.0,1143.0,863.0,263.0,673403.759,9371277.169,-0.670809
1355.0,1532.0,1132.0,269.0,673300.642,9371321.81,-1.136773
860.0,653.0,309.0,191.0,673078.681,9371144.708,-7.7236
927.0,802.0,378.0,190.0,673153.849,9371079.186,-2.560746
1374.0,1527.0,1168.0,269.0,673312.466,9371328.69,-0.926773
850.0,654.0,323.0,195.0,673103.705,9371101.115,-5.207191
928.0,808.0,368.0,188.0,673137.175,9371072.237,-3.430746
880.0,774.0,432.0,189.0,673042.491,9371081.359,-1.270406
908.0,702.0,320.0,189.0,673160.504,9371105.387,-6.120534
1276.0,1262.0,579.0,178.0,673310.044,9371207.376,-1.817473
863.0,752.0,432.0,179.0,673156.046,9371145.914,-1.737191
1369.0,1551.0,1262.0,359.0,673468.409,9371345.808,-0.767422
1193.0,1149.0,507.0,185.0,673136.104,9371279.986,-2.243953
915.0,812.0,425.0,209.0,673075.205,9371075.799,-1.587191
1051.0,944.0,377.0,191.0,673217.439,9371323.274,-3.419245
994.0,902.0,385.0,182.0,673342.75,9371155.203,-2.477357
1239.0,1204.0,540.0,188.0,673152.2,9371303.146,-1.943953
886.0,670.0,324.0,182.0,673045.422,9371178.993,-7.139245
1011.0,855.0,340.0,189.0,673010.009,9371115.937,-4.762304
1050.0,1089.0,806.0,223.0,673369.992,9371386.059,-0.793054
1329.0,1491.0,1169.0,306.0,673360.628,9371318.452,-1.003955
904.0,902.0,472.0,185.0,673143.116,9371189.259,-1.0136
1188.0,1230.0,727.0,187.0,673364.754,9371448.168,-1.426161
1108.0,1077.0,597.0,186.0,673384.318,9371438.975,-1.616161
866.0,693.0,328.0,186.0,673137.993,9371130.745,-5.717191
916.0,875.0,533.0,206.0,673046.137,9371076.948,-1.220406
872.0,645.0,316.0,186.0,673083.831,9371148.521,-7.6736
740.0,507.0,309.0,189.0,673082.966,9371026.17,-9.024119
986.0,806.0,331.0,187.0,673014.188,9371152.829,-5.862304
847.0,744.0,422.0,204.0,673061.322,9371063.689,-2.687191
1162.0,1276.0,982.0,274.0,673409.947,9371299.459,-0.650809
1278.0,1440.0,1112.0,264.0,673447.263,9371326.53,-0.667422
850.0,654.0,323.0,195.0,673104.387,9371101.703,-4.997191
857.0,746.0,381.0,189.0,673193.101,9371117.188,-2.327473
1182.0,1212.0,679.0,191.0,673271.742,9371368.831,-1.136161
994.0,902.0,385.0,182.0,673346.128,9371156.597,-2.347357
